0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251
23.82699,23.74708,23.973495,24.284262,24.106682,20.06422,19.918797,19.957952,20.458254,19.551886,19.602495,19.022423,18.428572,18.557888,18.322044,18.07116,18.21958,16.73233,17.230633,18.45977,19.290985,18.543941,18.134647,19.573048,18.301632,18.024246,17.627542,19.306042,18.073856,18.981123,20.262062,20.818644,20.854769,20.32908,20.122911,20.303894,19.95049,20.70807,20.494991,20.50366,21.242905,20.72948,21.971834,21.838861,19.647207,20.096113,19.945599,22.71162,23.570745,23.903522,25.313955,25.691849,22.675665,21.900702,22.710335,23.086697,24.73219,23.569908,22.133118,23.088587,25.089783,24.184874,22.447884,23.373577,24.763409,26.114656,25.161282,26.669708,27.18292,27.336351,27.468594,24.997025,26.140388,24.640718,24.625532,21.95533,21.291224,18.244806,19.220406,19.11719,17.711437,17.997097,18.311838,18.533781,18.983799,17.762108,17.271235,18.733673,19.813608,20.311096,20.837204,20.995962,21.940792,23.56558,22.465822,22.43953,21.560383,20.294624,21.575888,20.522102,19.956066,20.369595,22.22664,22.15188,22.28712,21.33066,21.47708,22.440659,23.399803,23.500675,23.707762,23.61154,25.792927,25.255482,25.001682,24.972908,26.169794,26.047157,25.170658,26.868847,28.335997,29.524963,30.465172,35.70963,36.600418,36.92188,36.400444,33.707394,35.55798,32.295116,34.312126,36.94056,36.93464,33.065697,32.066742,31.64376,31.566252,33.625397,31.726583,32.903244,33.250103,35.30867,35.647865,33.467056,34.005127,30.017307,30.803162,28.435411,30.57477,29.171766,32.319855,30.360083,32.087738,32.02657,31.919434,33.202644,33.66038,33.395897,34.26352,36.596615,35.962555,37.44449,40.25076,42.436115,44.05427,42.260723,46.417336,47.985653,50.9993,48.093834,48.97733,49.40747,46.933,45.45593,49.530422,52.198513,51.697872,53.341404,50.526886,53.000263,54.223423,51.484013,49.313137,52.550987,54.875797,52.948074,51.73053,56.200317,57.774952,58.58636,56.38472,61.697567,60.980106,63.10099,61.720352,65.25269,64.25195,63.88727,53.623737,52.18516,50.515938,50.701,50.353783,50.02128,51.397446,52.5864,54.018124,54.972454,52.460144,55.403835,57.442623,54.765526,61.31896,59.509964,62.344303,62.337902,66.0838,63.748745,56.154423,52.67318,50.217026,55.869938,55.217876,62.407635,57.407017,59.931053,56.697132,57.145588,60.30466,62.442574,72.297966,72.53783,78.085724,80.966644,78.72636,78.25154,82.05276,84.21553,84.64402,79.99224,85.248024,84.47457,94.10963,91.653946,96.51689,98.84344,102.991684,100.245415,107.175735,106.740456,105.55106,106.462944
23.82699,23.74708,23.973495,24.284262,24.106682,22.22722,22.091944,21.674116,21.770859,21.32863,21.378004,20.990265,21.070278,20.937395,20.97979,20.780151,20.777973,20.083252,20.005573,20.28395,20.398315,19.842882,19.932013,20.402067,19.933365,19.71568,19.217674,19.952791,19.624638,19.95001,20.432098,20.610067,20.489714,20.25887,20.320168,20.502674,20.338987,20.482054,20.337173,20.308992,20.249228,19.85596,20.187628,20.485895,19.502073,19.637629,19.62813,20.149973,20.502869,20.550652,20.858925,20.984411,19.82361,19.473394,19.727772,19.651005,20.161665,19.857737,19.507633,19.472109,19.82071,19.582016,18.935246,18.995302,19.337273,19.8304,19.504423,19.79044,19.73632,20.055923,20.253895,19.620478,20.016111,19.728098,19.481201,18.470102,18.1005,17.078392,17.291048,17.193079,16.656498,16.584326,16.595142,16.309639,16.41999,16.047937,15.530074,16.018076,16.339539,16.406096,16.836895,16.945637,17.18892,17.222027,16.703503,16.64355,16.341415,15.8573885,16.034904,15.966161,15.622692,15.628374,15.902531,15.952479,15.82496,15.596476,15.523183,15.650702,15.943212,15.97758,15.970791,16.022469,16.474236,16.408257,16.510979,16.54316,16.693258,16.217651,15.974239,16.469887,16.87244,17.077732,17.117567,17.738037,17.725182,17.981194,17.915144,17.269314,17.42439,16.882797,17.130192,17.251944,17.080038,16.204695,15.924163,15.92463,15.661079,15.828816,15.555924,15.77684,15.583139,15.756321,15.760802,15.558402,15.443272,14.552535,14.646744,14.277287,14.650085,14.471669,15.007153,14.695952,14.9689865,14.955343,14.927569,15.173782,15.382167,15.339656,15.476577,16.050337,15.915644,16.278946,16.742403,16.75485,16.852642,16.590433,17.082588,17.23067,17.526903,17.097279,17.179142,17.14451,16.916904,16.809902,17.398779,17.60885,17.378536,17.393919,16.973433,17.118807,16.976362,16.595173,16.303413,16.642721,16.983767,16.925304,16.86088,17.332058,17.66435,17.782494,17.527494,18.10907,17.948372,18.119226,17.965874,18.456257,18.190086,18.172585,17.22149,17.102682,16.80785,16.608631,16.783495,16.733309,17.022657,17.109385,17.310839,17.40581,16.85242,17.143429,17.431465,17.043013,17.626616,17.3968,17.558498,17.525717,17.773645,17.421293,16.874332,16.475735,16.226402,16.598127,16.265358,16.756723,16.189238,16.409594,15.810883,15.790678,16.219086,16.277203,17.218592,17.269747,17.488321,17.599154,17.508427,17.54541,17.787064,17.959288,17.976564,17.527504,17.944347,17.58375,18.315474,17.68807,18.194574,18.169882,18.539963,18.127052,18.56744,18.482544,18.412655,18.334616
23.82699,23.74708,23.973495,24.284262,24.106682,23.438698,23.287008,23.028738,22.958212,22.50556,22.707312,22.256649,22.348404,22.148706,22.195736,22.423433,22.193335,21.851772,21.70833,21.516544,21.447598,21.438162,21.380365,21.563189,21.488321,21.414133,21.388885,21.52375,21.199844,21.041798,21.064566,21.288284,21.195229,21.244503,21.146307,21.360704,21.326214,21.357283,20.975206,20.886383,21.081009,20.981987,21.238646,21.56684,20.908249,20.984165,20.815292,20.869219,20.980755,20.914206,21.226934,21.41219,20.68663,20.761976,20.879114,20.867579,20.979727,20.707947,20.600725,20.295372,20.33345,20.20918,19.812292,19.918728,20.043324,20.313398,20.393068,20.39251,20.10791,20.30524,20.37321,19.862886,20.116274,20.002924,19.901297,19.423006,19.3721,18.965137,19.142073,19.28762,18.856644,18.789696,18.603514,18.702991,19.120432,18.768442,18.41533,18.570593,18.578163,18.697084,19.161222,19.232683,19.37619,19.438248,18.922176,18.856707,18.476057,18.233923,18.224777,18.111996,17.976648,17.8628,18.082859,18.2449,18.388586,18.421377,18.353598,18.314144,18.397764,18.199884,18.150772,18.219671,18.556017,18.47471,18.421698,18.325266,18.608898,18.398697,18.217634,18.402603,18.552753,18.510895,18.629461,19.022863,18.995857,19.254383,19.174719,18.67372,18.585516,18.216364,18.481253,18.67956,18.439314,18.024538,17.670584,17.501728,17.236118,17.507965,17.42274,17.564201,17.475985,17.692,17.993559,17.898565,17.832684,17.505413,17.483196,17.273651,17.48685,17.133564,17.536806,17.291014,17.36149,17.14126,17.09434,17.19381,17.465837,17.430489,17.66615,18.016462,18.072645,18.012907,18.347471,18.113749,18.179338,18.163664,18.77049,18.855438,18.849363,18.783014,18.763721,18.827639,18.737028,18.80001,19.282015,19.407522,19.406797,19.605015,19.503569,19.60908,19.586914,19.152748,19.162722,19.4511,19.526854,19.53374,19.22731,19.21107,19.477541,19.556377,19.542591,19.648092,19.564066,19.573612,19.541481,19.676258,19.519014,19.556664,18.916117,18.911951,18.50256,18.285002,18.431501,18.613453,18.678745,18.52716,18.45699,18.648144,18.520182,18.69306,18.782204,18.506842,18.897415,18.612848,18.4485,18.161861,18.324621,17.959753,17.721935,17.421265,17.181793,17.12238,16.709696,16.90861,16.772192,17.172064,16.78228,16.705938,17.01737,16.8726,17.191992,17.134418,17.21586,17.397038,17.205357,17.294004,17.498657,17.812628,17.87894,17.514194,17.733032,17.750648,18.099813,17.728384,18.032633,17.716969,17.640057,17.578136,17.730934,17.48173,17.5633,17.288847
23.82699,23.74708,23.973495,24.284262,24.106682,22.082159,22.140728,21.687994,21.917246,21.526268,21.556614,20.986269,21.154161,21.176203,21.264473,20.812239,20.840157,20.310081,20.304314,20.565376,20.734423,20.32362,20.425924,20.805344,20.361773,20.109034,19.586508,20.154629,19.892466,20.257906,20.88347,21.17225,20.85289,20.741404,20.960602,21.29598,21.185383,21.2588,21.186438,21.064405,21.110819,20.761572,20.809845,21.321022,20.28638,20.632395,20.523571,21.25782,21.457518,21.372545,21.82117,22.321777,21.013008,20.982824,21.185884,21.235405,21.766468,21.446753,21.118145,21.193188,21.56144,21.200354,20.49599,20.500502,20.758646,21.518099,21.048092,21.56113,21.366056,21.511156,21.79629,21.094873,21.54498,21.428154,21.280888,20.299587,19.823223,18.807192,19.10327,19.113575,18.370543,18.582796,18.816437,18.59813,18.86934,18.611835,18.161963,18.834076,19.18143,19.315308,19.608036,19.600729,20.119455,20.046629,19.606567,19.538774,19.168278,18.628994,18.778637,18.648512,18.275963,18.302992,18.742735,18.519773,18.53431,18.356707,18.419195,18.394093,18.822493,18.800898,18.742825,18.68927,19.133226,18.877605,18.851643,18.998528,19.102299,18.523804,18.19875,18.97668,19.44277,19.73207,19.704378,20.710257,21.020433,21.381027,21.347767,20.672565,20.900793,20.386986,20.943012,21.045755,20.868946,19.804161,19.434162,19.45686,19.312551,19.333986,18.819115,19.051373,18.6241,18.823578,19.023212,18.890804,18.786024,17.880445,18.120049,17.728611,18.039349,17.7914,18.336494,18.09386,18.40715,18.568907,18.607166,19.186451,19.424948,19.273031,19.44092,20.171587,20.08651,20.867334,21.35425,21.32866,21.426989,21.026037,21.375896,21.384365,21.643032,21.279942,21.304955,21.35162,21.266994,21.1142,21.700167,22.128042,22.09109,22.046764,21.406443,21.601236,21.400587,20.672935,20.50648,20.849274,21.424107,21.224586,21.101063,21.561108,22.110897,21.925549,21.729296,22.463295,22.184645,22.509903,22.641962,23.341394,22.981514,22.955057,22.021435,21.69352,21.565321,21.391687,21.754404,21.756529,22.002369,22.316284,22.538578,22.781033,22.25276,22.815672,23.273663,22.747578,23.509504,23.019184,23.161938,22.776339,23.025023,22.509832,21.7565,21.305986,20.76225,21.243193,20.611057,21.291725,20.568922,21.07883,20.207188,20.323668,21.048714,21.060328,22.043135,21.91874,22.027937,22.347315,22.384079,22.637957,22.900684,23.468643,23.615326,22.976145,23.530273,22.980286,24.079927,23.497877,24.149038,24.382067,24.997036,24.544096,24.920973,24.888437,24.962011,24.817688
23.82699,23.74708,23.973495,24.284262,24.106682,21.085135,20.849869,20.673384,20.875832,20.145725,20.171427,19.985636,19.853193,19.987452,19.946817,19.955067,20.149414,19.243586,19.43437,19.871853,20.12874,19.37483,19.288315,20.14397,19.529884,19.501736,18.98208,20.057734,19.47507,20.237724,21.23388,21.502815,21.19753,20.903076,20.939814,21.134716,20.963655,21.253046,21.036732,20.812038,21.145678,20.712914,21.306822,21.613249,20.313545,20.559723,20.545393,21.72962,22.321743,22.394125,23.125444,23.310694,21.79938,21.585707,22.249752,22.42824,23.27074,22.572,21.814339,22.006115,22.841066,22.511467,21.60119,21.91276,22.428064,23.24218,22.796362,23.535028,23.70625,24.202507,24.300335,23.087936,23.722841,23.212103,23.255007,21.701893,21.197824,19.340271,19.806364,19.689846,18.937956,19.016333,19.212042,18.738846,18.911062,18.279095,17.616892,18.401865,18.943285,19.218258,19.690485,19.676723,20.148878,20.835602,20.091564,20.115826,19.69419,18.912024,19.385798,19.223902,18.777576,18.83071,19.439177,19.352924,19.117697,18.727068,18.754026,19.25412,19.548595,19.846464,20.225306,20.119713,21.065449,20.635895,20.51034,20.529104,20.73608,20.213287,19.8479,20.620054,21.434498,21.797997,21.794043,23.289686,23.59117,24.004675,23.838465,22.685978,23.374727,22.367256,23.079424,23.39513,23.190294,21.710262,21.351425,21.43213,21.154434,21.47713,20.981882,21.242565,20.88825,21.24702,21.199724,20.65872,20.57728,19.160372,19.460443,18.684185,19.552322,19.09464,19.974567,19.70155,20.200233,20.394716,20.56568,21.269918,21.576008,21.404562,21.59127,22.417263,22.59548,23.301916,23.984495,24.315588,24.77436,24.015068,24.701857,25.034262,25.865265,25.103327,25.298094,25.178963,24.71864,24.342283,25.248703,26.073036,25.637735,26.213331,25.14964,25.594624,25.426226,24.48204,23.815321,24.257154,25.09351,24.972158,24.920519,26.12687,26.905376,27.144464,26.25908,27.804611,27.55681,28.073332,27.782856,28.7823,28.242828,28.344877,26.205395,25.780182,25.24083,24.82209,25.067959,24.721277,25.260796,25.42352,25.777908,25.871597,24.7555,25.369905,26.192839,25.710913,27.177277,26.411402,27.118042,26.95075,27.457188,27.004229,25.817968,24.923264,24.299162,25.421165,24.897205,26.240868,24.76714,25.194082,24.177557,24.28098,25.513023,25.797007,27.807364,28.20112,29.393816,29.952164,29.480654,29.635595,29.921896,30.442387,30.279758,29.395786,30.470135,30.080515,32.051956,31.252981,32.114357,32.564342,33.354076,31.933687,32.895557,32.786926,32.972336,32.793274
23.82699,23.74708,23.973495,24.284262,24.106682,24.542599,24.364332,24.08714,24.163157,23.839493,24.054909,23.365274,23.842657,23.757029,23.587809,23.501656,23.683636,23.428345,23.153154,22.76588,22.785149,22.700308,22.947832,22.578506,22.509424,22.764217,22.741753,22.970434,23.045563,22.763405,22.60933,22.823635,22.965569,22.691473,22.82162,23.411911,23.451008,23.557327,23.081306,23.264473,22.836975,22.874844,22.96239,23.330828,22.806894,23.016579,22.977266,22.794113,23.072073,23.113403,23.137003,23.471857,22.54439,22.924839,23.390207,23.470524,23.429317,23.394884,23.846725,22.970911,23.014574,22.891909,22.680227,22.806387,23.085382,23.704205,23.707998,23.452274,22.74411,23.22984,23.463749,22.851076,23.052397,23.190634,23.04284,22.57615,22.641304,22.337135,22.33939,22.491009,21.794533,21.747555,21.704668,21.38102,22.265684,22.169056,21.647354,21.669975,21.766565,21.813538,22.472582,22.390825,22.590569,22.391487,22.02654,21.957615,21.584845,21.38873,21.558996,21.437616,21.106989,21.060825,20.954124,21.20329,21.43329,21.562212,21.396559,21.24155,21.633423,21.325113,20.973196,21.264236,21.299932,21.192295,21.005054,21.003538,21.857744,21.24476,21.118616,21.337759,21.59906,21.597576,21.740925,21.666805,21.682394,22.1732,22.04103,21.2353,21.047457,20.67835,20.754044,21.125431,20.897644,20.28571,19.738579,20.037687,19.42936,19.663538,19.536638,19.896803,19.783764,20.003342,20.281927,20.828972,20.620192,20.115332,20.227358,20.681496,20.690947,20.530203,21.154829,20.756197,20.654728,20.589592,20.346992,20.25231,20.483562,20.826296,21.268515,22.084793,21.820728,21.986732,22.494198,22.098461,21.588314,22.292864,23.180977,23.52354,23.046528,23.335451,23.22863,23.177956,23.137312,23.119762,23.55671,23.384104,23.63858,23.583765,23.456476,23.20192,23.136137,22.528193,22.642673,23.205713,23.243256,23.209934,23.11961,22.645603,22.920435,22.994362,23.43711,23.64147,23.094719,22.900099,22.7845,22.97912,23.101654,22.900625,22.287338,22.41123,21.784246,21.356878,21.794294,21.887245,22.10453,21.679346,21.955177,22.48775,22.450607,22.80041,22.88323,22.675066,22.775616,22.679462,22.500767,22.414785,22.920631,22.330215,22.310776,22.098341,21.884756,21.658783,21.001268,21.129606,20.711693,21.43696,20.839184,20.650488,21.351925,21.37694,22.00612,22.076242,21.959955,21.982925,21.888178,22.12012,22.134344,22.45394,22.71571,22.836374,23.650831,23.294466,23.43671,22.250484,22.421274,21.779673,21.884007,21.933224,22.369265,22.167995,22.232906,22.115044
23.82699,23.74708,23.973495,24.284262,24.106682,23.217148,23.047194,22.75735,22.636717,22.255594,22.35905,21.955706,22.278912,22.119627,22.116362,22.148495,21.914705,21.73183,21.616236,21.396454,21.342773,21.243484,21.26982,21.325495,21.089907,20.9445,20.786005,21.163883,21.165895,20.90873,20.89513,21.170477,21.43017,21.381948,21.523785,21.760532,21.688347,21.748287,21.406855,21.327032,21.362404,21.178701,21.320766,21.70005,21.169739,21.367853,21.433178,21.42297,21.67984,21.688623,21.633915,21.954159,21.269161,21.312342,21.516895,21.457966,21.640629,21.562435,21.490358,21.126738,21.301792,21.076918,20.662159,20.72007,20.987206,21.344503,21.179146,21.276476,20.963432,21.227951,21.394636,20.853014,21.16677,21.115602,21.079716,20.536879,20.423449,20.095676,20.042143,20.096205,19.520494,19.351675,19.505873,19.361904,19.861607,19.718056,19.402163,19.469263,19.360542,19.42837,19.598015,19.56411,19.90738,19.82598,19.47246,19.437822,19.205328,19.040068,19.141098,18.914673,18.690966,18.5415,18.56957,18.705334,18.844694,18.851631,18.970171,18.919258,19.000675,18.850363,18.913864,18.887394,19.163448,19.021904,18.773184,18.740492,18.969673,18.69235,18.577707,18.732315,18.954876,18.910608,19.054636,19.460304,19.469368,19.814917,19.680033,19.130175,19.097904,18.820642,18.950241,19.24142,19.083153,18.533289,18.079874,17.996078,17.645569,17.788832,17.269217,17.336903,17.18512,17.396355,17.624863,17.752981,17.705492,17.269032,17.328196,17.11244,17.243198,17.157982,17.672243,17.388422,17.545242,17.53213,17.324205,17.501211,17.830076,17.859673,18.090118,18.526426,18.616251,18.630186,19.061842,18.897598,18.746435,18.813753,19.367474,19.6367,19.66431,19.682379,19.61508,19.594553,19.518507,19.613327,20.223831,20.22626,20.158466,20.12273,20.125053,20.074612,20.116838,19.61008,19.559961,19.86621,20.054996,20.113768,19.849838,19.943014,20.095108,20.12916,20.236418,20.264826,20.16591,20.243717,20.148308,20.277912,20.167192,20.03543,19.519405,19.49071,19.004929,18.818789,18.95366,19.020151,19.015314,18.896828,18.936277,19.156546,19.065733,19.225258,19.151768,18.770607,19.272974,19.084265,19.106003,18.851244,18.930265,18.733032,18.519623,18.198957,17.888208,17.955053,17.462896,17.606735,17.218771,17.635353,17.217014,17.186249,17.619085,17.640297,18.207172,18.065672,18.158047,18.339445,18.237478,18.25212,18.304274,18.504995,18.706394,18.516207,18.88572,18.772823,18.9452,18.404564,18.61461,18.49039,18.433296,18.354752,18.50346,18.389832,18.420507,18.215485
23.82699,23.74708,23.973495,24.284262,24.106682,21.226282,20.825285,20.83143,21.185717,20.45881,20.610476,20.082403,19.671867,19.928978,19.609505,19.415686,19.62996,18.677568,18.954588,19.605799,19.991476,19.438726,19.265854,20.271955,19.45195,19.413078,18.922056,19.935051,19.255747,19.901428,20.829206,21.395287,21.158134,20.866829,20.87144,21.16892,21.027609,21.351582,21.19954,21.085548,21.670195,21.550596,22.273117,22.41927,20.776625,21.056509,20.807243,22.327156,23.214762,23.277567,24.190802,24.362305,22.389795,22.0453,22.691061,22.832544,23.630003,23.098715,22.14464,22.637758,23.523808,23.062952,22.056576,22.56704,23.30524,24.45107,24.136278,24.829048,24.898575,25.030363,24.98612,23.387283,24.3958,23.299715,23.242638,21.592627,21.226719,18.951532,19.740131,19.748829,18.794481,18.823116,18.799913,18.729584,19.261803,18.472815,17.805119,18.5778,19.145935,19.448402,19.81653,20.043928,20.654127,21.55806,20.849522,20.78447,20.143671,19.278204,19.935486,19.326187,18.834501,18.878956,19.794266,19.910032,19.935333,19.642736,19.698038,20.279968,20.860617,20.745499,21.041494,20.952522,22.146328,21.855873,21.577936,21.442696,21.973482,21.685394,21.276234,22.286253,23.2768,23.846926,24.13152,26.427782,26.75784,27.22469,26.877789,25.38324,26.147669,24.885221,25.902348,27.243246,27.234972,25.247734,24.430243,24.00842,23.869875,24.653805,23.959723,24.383705,23.979042,25.14662,25.542278,24.689089,24.592321,22.868315,23.151516,22.243368,22.934841,22.053778,23.447561,22.471233,23.085936,23.083496,23.20425,24.001686,24.181583,24.047749,24.366615,25.866446,25.886286,26.8821,28.455154,28.91661,29.860521,29.221327,31.212805,31.830719,33.077206,32.037956,32.647083,32.706074,32.049793,31.290941,32.78762,34.145454,34.11897,34.744328,33.564934,34.542923,35.075836,33.846287,33.251152,34.410778,35.386017,35.105003,35.03195,36.73261,37.424755,37.734844,36.86526,38.88549,37.638725,38.540726,38.226128,39.98683,39.58798,39.5275,35.87543,34.61263,33.505333,33.19068,33.161808,32.747574,33.462433,34.26819,34.834972,35.333073,34.459045,35.864494,37.130554,36.28075,38.8913,37.38646,37.85985,37.560658,39.312317,38.740334,36.610558,34.724876,33.712074,35.720936,35.036556,37.76197,35.72136,37.093918,35.68034,35.963646,37.819492,38.57595,41.946068,42.228237,43.70246,44.859894,44.661053,44.76374,46.439682,47.65386,47.839085,45.745308,47.379604,47.236347,50.885174,49.572296,51.25024,51.1595,52.732212,51.30844,54.117584,53.66883,53.61515,53.734493
23.82699,23.74708,23.973495,24.284262,24.106682,21.149029,20.787275,20.685875,20.850584,20.124174,20.064821,19.830408,19.420202,19.133514,18.974108,19.200918,19.248972,18.255508,18.537405,19.22251,19.406153,18.949251,18.896236,19.909794,19.310574,19.203897,18.58986,19.67102,18.833483,19.46553,20.391748,20.670883,20.416237,20.265804,20.171247,20.16355,20.090004,20.476904,20.340729,20.178278,20.73674,20.409405,21.16666,21.301655,19.945206,19.871979,19.496134,20.560024,21.0819,21.19212,22.193478,22.412407,20.654257,20.146261,20.758556,20.784414,21.514896,21.073196,20.260324,20.448275,21.33801,21.10683,20.176922,20.499063,21.07322,21.904354,21.709974,22.401226,22.383362,22.722431,22.621136,21.165257,21.897161,21.009989,20.957989,19.481539,19.02983,17.334902,17.8067,17.648466,17.072733,16.93761,16.711998,16.47169,16.877476,16.267292,15.661537,16.158165,16.614918,16.755978,17.254723,17.13187,17.666515,18.524694,17.80129,17.755632,17.485243,16.978374,17.540182,17.410109,16.885862,16.885107,17.789328,17.660164,17.50588,17.20747,17.359861,17.721691,18.008196,18.039913,18.389793,18.43366,19.618242,19.42459,19.42708,19.279078,19.853731,19.64423,19.188606,19.969114,20.329504,20.99629,21.268661,22.820274,23.055853,23.54251,23.227074,22.122536,23.009043,21.900717,22.47903,22.979784,22.679659,21.348162,20.725498,20.436996,20.242704,20.947628,20.551828,20.808094,20.705685,21.433296,21.70445,20.804352,20.712517,19.251324,19.472986,18.603765,19.318316,18.732817,19.75462,19.215792,19.75766,19.742353,19.828033,20.318388,20.321407,20.309963,20.692024,21.503613,21.643824,22.107035,23.26923,23.6605,24.232756,23.7538,25.0635,25.6112,26.42279,25.528778,25.858397,25.803574,25.205893,24.779295,26.103159,26.934698,26.39801,26.757532,25.893913,26.684265,26.70471,25.83112,25.382372,26.110806,26.893442,26.778877,26.61568,27.764927,28.236488,29.10487,28.532694,30.123955,29.801832,30.831993,30.177355,31.457968,30.589249,30.67863,27.985468,27.305244,26.603355,26.105679,26.332779,26.161303,26.93371,27.179472,27.779198,28.034283,27.091768,27.721678,28.753885,28.083155,30.088629,29.245913,29.625235,29.619574,30.33274,29.982222,28.590504,27.29643,26.688938,27.806387,27.23366,28.73549,27.430876,28.395342,27.48595,28.059414,28.97886,29.617027,32.02742,32.316227,33.39775,34.104126,33.536713,33.127007,33.896908,34.524845,34.417477,33.1609,34.292076,34.224316,36.807953,35.826385,37.05592,37.357147,37.77164,36.76635,38.187237,37.909035,38.0179,38.29077
23.82699,23.74708,23.973495,24.284262,24.106682,21.874361,21.929253,21.459341,21.79546,21.266651,21.474754,20.879435,20.8625,21.02045,21.028864,20.889233,20.881947,20.208214,20.097885,20.271248,20.285788,19.989723,19.981424,20.57166,20.266676,20.081106,19.631205,20.351963,20.21062,20.65907,21.053675,21.372328,21.0147,20.803526,20.985413,21.267996,21.174395,21.301495,21.055172,21.095142,21.274218,21.16898,21.592388,22.11101,21.286306,21.39492,21.29835,21.97912,22.42255,22.572622,23.18782,23.44332,22.163363,22.043947,22.688093,22.840988,23.521933,23.200155,22.865637,22.52117,22.967054,22.600727,21.740265,21.993444,22.202072,23.110031,22.95321,23.442379,23.38294,23.760431,24.148598,23.245611,23.82458,23.517935,23.319384,22.079214,21.615126,20.329622,20.56959,20.501604,19.678797,19.845984,20.012943,19.709595,20.20629,19.635504,18.981857,19.43899,19.652,19.790321,20.355146,20.338259,20.826939,20.972073,20.199741,20.19316,19.820744,19.343882,19.678928,19.565401,19.198895,18.875534,19.321245,19.355316,18.99105,18.878435,18.921476,19.155596,19.472088,19.248318,19.387547,19.323944,19.769205,19.541126,19.636215,19.795927,20.281427,19.722588,19.431767,20.094616,20.68231,21.0344,20.721487,21.52095,21.638624,21.882492,21.872337,20.885223,21.001839,20.62351,21.092297,21.230524,21.081324,19.892473,19.35682,19.24894,18.907745,19.066353,18.813507,19.124496,18.771654,19.003805,19.390194,19.063686,18.73031,17.847073,18.064524,17.61687,18.088717,17.781977,18.509108,18.032738,18.385662,18.375292,18.319963,18.873526,18.970198,18.904026,19.096397,20.043825,20.018587,20.796103,21.486128,21.614758,21.826572,21.602467,22.327196,22.5954,22.9368,22.488441,22.65172,22.443167,22.265734,21.935682,22.398031,22.916971,22.83758,23.137617,22.605112,22.702372,22.698586,21.988146,21.916096,22.633204,22.976032,23.073307,22.933992,23.383713,23.79227,23.97234,23.736395,24.573996,24.217276,24.407425,24.377817,24.953878,24.295542,24.409576,23.334513,22.889181,22.5212,22.197893,22.628445,22.611778,22.98639,23.254894,23.625622,23.768454,23.07198,23.772123,24.484882,23.90044,24.90264,24.354422,24.367155,24.119116,24.434362,23.904434,23.28438,22.694859,22.183304,22.74842,22.086432,22.690367,22.159496,22.598434,21.67225,21.737196,22.494947,22.713177,23.958431,24.029959,24.222786,24.461594,24.307215,24.52167,24.92759,25.429747,25.432867,24.802774,25.464216,25.121025,26.28986,25.382982,26.016125,26.034557,26.486282,25.81896,26.385931,26.238745,26.278606,26.138632
